id,user_id,created_at,platform
5984,233,10/29/2015 7:44,Web
5985,27,9/2/2015 9:56,Android
5986,256,10/2/2015 22:35,Android
5987,230,11/18/2015 8:27,iOS
5988,439,8/15/2015 20:18,Web
5989,204,9/7/2015 5:16,Web
5990,267,11/4/2015 0:01,Web
5991,184,10/9/2015 2:15,iOS
5992,315,9/24/2015 2:11,iOS
5993,108,10/12/2015 4:43,Web
5994,428,9/23/2015 10:08,Web
5995,160,11/7/2015 1:11,Android
5996,374,11/8/2015 13:09,iOS
5997,421,11/27/2015 19:32,Web
5998,302,9/29/2015 6:40,iOS
5999,67,10/17/2015 17:33,Android
6000,264,10/4/2015 7:47,Android
6001,470,11/17/2015 20:17,iOS
6002,217,8/24/2015 7:57,Web
6003,432,9/27/2015 22:21,Android
6004,39,8/8/2015 20:38,iOS
6005,34,9/12/2015 16:44,iOS
6006,219,10/8/2015 7:30,iOS
6007,453,9/29/2015 16:34,iOS
6008,60,11/7/2015 2:02,Android
6009,345,10/14/2015 12:08,Android
6010,398,9/15/2015 20:57,Web
6011,237,8/4/2015 7:50,iOS
6012,270,8/27/2015 22:11,Android
6013,182,10/9/2015 15:20,Android
6014,268,10/16/2015 17:06,iOS
6015,468,9/19/2015 0:34,Android
6016,32,8/23/2015 23:43,Web
6017,227,9/14/2015 11:46,iOS
6018,411,9/30/2015 12:12,Android
6019,447,10/2/2015 18:46,iOS
6020,335,9/1/2015 5:33,Android
6021,464,11/15/2015 17:42,Web
6022,135,10/20/2015 7:01,Android
6023,314,11/3/2015 23:35,iOS
6024,263,9/24/2015 22:32,Android
6025,52,10/18/2015 18:12,iOS
6026,298,10/3/2015 15:49,Web
6027,59,9/5/2015 12:17,Web
6028,212,11/15/2015 19:17,Android
6029,29,10/15/2015 11:07,Web
6030,348,11/4/2015 19:35,iOS
6031,436,11/3/2015 6:01,iOS
6032,267,8/11/2015 21:50,iOS
6033,284,8/4/2015 15:37,Web
6034,30,11/8/2015 16:27,Web
6035,139,10/27/2015 3:25,Android
6036,149,9/14/2015 17:58,Web
6037,357,10/2/2015 21:38,Android
6038,150,8/29/2015 20:25,Web
6039,459,11/4/2015 4:08,iOS
6040,96,8/17/2015 4:27,Android
6041,113,9/9/2015 23:15,iOS
6042,159,10/10/2015 10:49,iOS
6043,393,8/13/2015 17:26,Web
6044,40,11/4/2015 9:30,Web
6045,453,11/1/2015 12:53,Android
6046,347,9/5/2015 6:21,Web
6047,353,9/22/2015 12:51,Web
6048,357,11/8/2015 20:12,Web
6049,145,9/20/2015 7:46,Android
6050,272,8/6/2015 12:58,Web
6051,296,10/16/2015 22:58,Android
6052,58,11/10/2015 9:43,Web
6053,320,9/20/2015 15:04,Android
6054,293,9/1/2015 4:55,Android
6055,414,11/18/2015 9:40,Web
6056,457,10/6/2015 6:48,Web
6057,469,10/1/2015 18:28,Web
6058,110,10/21/2015 14:35,iOS
6059,292,8/6/2015 21:58,iOS
6060,333,8/15/2015 21:44,iOS
6061,315,9/21/2015 18:12,Android
6062,300,9/11/2015 23:29,iOS
6063,101,11/20/2015 23:51,iOS
6064,244,9/17/2015 12:09,Web
6065,386,9/8/2015 8:10,Android
6066,87,11/18/2015 9:59,iOS
6067,154,10/18/2015 14:54,Android
6068,473,11/10/2015 18:00,iOS
6069,339,9/9/2015 13:01,Android
6070,483,10/17/2015 7:48,Android
6071,462,9/27/2015 19:52,Web
6072,438,9/12/2015 9:27,Android
6073,87,8/15/2015 4:09,iOS
6074,213,8/10/2015 2:00,Web
6075,224,10/31/2015 4:20,iOS
6076,231,8/23/2015 11:46,iOS
6077,94,11/9/2015 8:26,Web
6078,128,10/27/2015 5:46,Android
6079,301,9/13/2015 19:17,iOS
6080,313,9/26/2015 21:08,iOS
6081,495,10/18/2015 18:11,iOS
6082,136,8/12/2015 0:37,Android
6083,197,9/15/2015 21:34,iOS
6084,93,8/29/2015 22:01,Android
6085,457,9/25/2015 14:56,iOS
6086,493,10/30/2015 2:55,Android
6087,480,10/19/2015 3:45,Web
6088,195,10/7/2015 9:15,Web
6089,23,10/23/2015 19:06,iOS
6090,164,9/13/2015 2:43,Android
6091,251,8/19/2015 13:46,Android
6092,102,10/30/2015 1:35,iOS
6093,314,11/1/2015 11:59,iOS
6094,305,8/12/2015 1:01,Android
6095,369,8/13/2015 9:41,Web
6096,491,9/21/2015 2:50,Android
6097,43,9/28/2015 13:46,Web
6098,186,11/23/2015 3:52,Web
6099,96,9/17/2015 22:01,iOS
6100,126,11/25/2015 1:36,Android
6101,115,9/5/2015 5:19,Web
6102,272,9/25/2015 22:39,iOS
6103,405,9/12/2015 16:20,Web
6104,328,10/30/2015 16:55,Android
6105,46,11/19/2015 8:07,Android
6106,492,10/28/2015 11:30,Android
6107,286,11/22/2015 9:22,Android
6108,235,11/9/2015 17:43,Web
6109,478,9/1/2015 15:51,Android
6110,52,8/9/2015 8:41,Android
6111,381,10/17/2015 1:13,Android
6112,276,9/11/2015 16:18,iOS
6113,499,8/31/2015 19:44,Web
6114,145,9/15/2015 5:31,Android
6115,192,8/14/2015 4:17,iOS
6116,78,10/11/2015 8:40,Web
6117,304,8/22/2015 8:22,Web
6118,96,8/10/2015 9:42,iOS
6119,213,11/4/2015 1:34,Web
6120,200,9/21/2015 6:26,Android
6121,351,10/2/2015 18:18,Web
6122,410,10/5/2015 15:21,iOS
6123,359,9/12/2015 4:30,Web
6124,22,9/21/2015 13:59,Android
6125,4,10/24/2015 10:17,iOS
6126,420,10/6/2015 19:06,Android
6127,231,9/7/2015 3:09,iOS
6128,281,9/18/2015 18:31,Web
6129,228,11/14/2015 0:43,Android
6130,469,9/5/2015 7:27,iOS
6131,303,9/28/2015 18:19,Web
6132,361,9/20/2015 8:31,Android
6133,388,11/14/2015 0:34,Android
6134,301,9/10/2015 16:20,Web
6135,336,9/21/2015 23:10,iOS
6136,336,8/9/2015 16:38,Android
6137,146,10/9/2015 20:29,iOS
6138,449,9/24/2015 8:57,iOS
6139,85,8/25/2015 15:24,Web
6140,280,10/17/2015 9:19,Android
6141,456,10/5/2015 21:34,iOS
6142,402,11/15/2015 5:38,Web
6143,370,11/8/2015 19:25,Web
6144,204,8/11/2015 15:20,Web
6145,493,10/30/2015 1:01,Android
6146,103,9/24/2015 10:09,Android
6147,226,10/11/2015 8:39,Web
6148,293,11/4/2015 21:27,iOS
6149,347,9/27/2015 20:35,Web
6150,284,11/6/2015 8:50,Web
6151,63,9/23/2015 16:57,Web
6152,216,9/3/2015 1:45,Web
6153,437,8/12/2015 12:35,iOS
6154,134,10/24/2015 1:48,Android
6155,222,9/21/2015 10:20,Web
6156,30,10/17/2015 19:20,iOS
6157,236,8/22/2015 14:45,Web
6158,167,10/30/2015 4:08,Android
6159,346,10/20/2015 14:40,iOS
6160,206,10/23/2015 16:47,Web
6161,322,10/28/2015 22:34,iOS
6162,390,10/19/2015 14:10,Android
6163,313,9/20/2015 14:06,iOS
6164,383,9/22/2015 1:31,Web
6165,278,11/8/2015 22:36,Android
6166,337,9/5/2015 5:43,Web
6167,486,9/9/2015 2:30,Web
6168,233,11/25/2015 11:57,iOS
6169,208,8/17/2015 6:16,Web
6170,394,8/19/2015 7:46,Web
6171,180,10/1/2015 3:21,iOS
6172,314,9/22/2015 5:07,Android
6173,232,9/26/2015 5:26,Web
6174,47,10/24/2015 23:46,Web
6175,338,10/18/2015 18:43,Web
6176,321,8/6/2015 19:05,iOS
6177,114,9/23/2015 4:09,iOS
6178,54,9/5/2015 23:23,iOS
6179,468,11/10/2015 5:32,iOS
6180,260,8/19/2015 15:50,Android
6181,241,11/12/2015 7:28,iOS
6182,266,9/28/2015 20:42,iOS
6183,309,8/11/2015 10:57,iOS
6184,488,10/15/2015 12:17,Web
6185,491,8/20/2015 1:07,Android
6186,154,9/27/2015 3:40,Web
6187,70,11/27/2015 5:58,iOS
6188,357,11/24/2015 8:37,Android
6189,64,9/8/2015 15:46,Android
6190,7,9/5/2015 23:53,iOS
6191,99,8/9/2015 11:59,Android
6192,405,10/13/2015 11:38,iOS
6193,207,11/14/2015 12:05,iOS
6194,47,9/18/2015 5:14,Android
6195,472,11/26/2015 7:20,Android
6196,68,8/9/2015 2:41,iOS
6197,317,10/2/2015 0:46,Web
6198,431,10/18/2015 15:16,Android
6199,244,11/7/2015 10:58,iOS
6200,402,8/31/2015 22:58,Web
6201,201,10/7/2015 4:18,Android
6202,441,11/20/2015 21:33,iOS
6203,181,9/28/2015 23:10,Web
6204,492,9/21/2015 9:50,Web
6205,418,8/29/2015 12:39,iOS
6206,15,8/5/2015 22:20,Android
6207,29,9/14/2015 0:34,Android
6208,301,9/8/2015 4:17,iOS
6209,322,9/5/2015 10:28,Web
6210,175,10/22/2015 22:31,Android
6211,436,11/21/2015 9:27,iOS
6212,267,10/23/2015 17:09,iOS
6213,87,8/14/2015 2:29,iOS
6214,123,8/15/2015 5:06,Web
6215,423,10/9/2015 20:07,Android
6216,178,8/4/2015 4:42,Web
6217,14,10/29/2015 11:57,Web
6218,303,8/26/2015 17:05,Android
6219,149,8/26/2015 17:32,Android
6220,430,11/5/2015 17:15,Android
6221,215,9/28/2015 20:02,Android
6222,203,9/12/2015 16:25,Android
6223,225,11/23/2015 20:42,iOS
6224,171,11/24/2015 12:09,Android
6225,462,8/27/2015 8:45,Android
6226,260,9/18/2015 20:53,Web
6227,147,10/23/2015 0:50,iOS
6228,64,11/19/2015 5:23,iOS
6229,393,10/8/2015 6:41,Android
6230,232,10/14/2015 10:49,Web
6231,59,9/25/2015 19:27,iOS
6232,401,10/20/2015 0:13,Web
6233,220,10/7/2015 23:20,iOS
6234,289,10/11/2015 1:50,iOS
6235,151,9/18/2015 11:43,iOS
6236,118,8/8/2015 12:46,Android
6237,415,9/28/2015 5:38,Web
6238,273,8/24/2015 22:34,iOS
6239,366,10/26/2015 6:06,Android
6240,186,10/1/2015 19:22,Web
6241,78,9/5/2015 21:29,Android
6242,116,9/16/2015 19:20,iOS
6243,329,10/8/2015 14:14,Android
6244,168,10/29/2015 18:20,Android
6245,252,11/10/2015 15:58,iOS
6246,452,11/22/2015 5:41,Web
6247,258,10/25/2015 13:55,Android
6248,113,11/21/2015 13:14,Web
6249,5,10/29/2015 18:37,Android
6250,158,11/8/2015 2:57,Web
6251,279,10/8/2015 3:38,Android
6252,452,8/19/2015 2:06,iOS
6253,290,9/16/2015 0:10,iOS
6254,404,11/8/2015 1:12,Web
6255,76,8/11/2015 14:48,Web
6256,457,8/6/2015 7:59,Web
6257,309,9/16/2015 17:28,Android
6258,452,9/26/2015 11:24,Android
6259,114,10/19/2015 9:02,iOS
6260,29,8/31/2015 4:39,iOS
6261,144,9/26/2015 17:18,Web
6262,327,11/14/2015 19:37,Web
6263,428,10/9/2015 13:09,iOS
6264,404,10/18/2015 23:08,Android
6265,415,10/10/2015 12:18,Web
6266,115,11/7/2015 5:19,Android
6267,136,9/16/2015 6:33,Android
6268,286,8/20/2015 0:11,iOS
6269,172,8/11/2015 2:45,iOS
6270,26,11/18/2015 14:08,Web
6271,396,8/15/2015 17:53,Android
6272,303,10/23/2015 15:58,Web
6273,103,11/2/2015 3:05,Web
6274,319,11/11/2015 16:35,Android
6275,325,10/1/2015 6:26,Android
6276,20,9/13/2015 19:20,iOS
6277,304,9/20/2015 11:03,iOS
6278,390,11/20/2015 21:10,Web
6279,384,9/30/2015 3:54,Android
6280,254,10/4/2015 0:53,Web
6281,179,11/26/2015 13:35,Android
6282,0,9/12/2015 7:32,Android
6283,341,9/14/2015 17:10,Android
6284,285,9/23/2015 0:41,Android
6285,67,8/29/2015 13:44,Web
6286,394,9/10/2015 19:46,iOS
6287,391,11/13/2015 0:51,Android
6288,312,10/8/2015 17:54,Android
6289,58,10/23/2015 8:27,Android
6290,364,10/15/2015 15:21,Android
6291,496,10/25/2015 2:58,Web
6292,343,9/22/2015 8:37,iOS
6293,407,9/24/2015 4:40,Android
6294,277,8/27/2015 8:13,Web
6295,260,10/31/2015 5:14,Web
6296,457,9/13/2015 5:27,Android
6297,348,8/24/2015 9:08,Android
6298,474,10/21/2015 18:06,iOS
6299,378,10/31/2015 0:12,Web
6300,112,10/7/2015 21:47,Web
6301,66,10/12/2015 11:46,Android
6302,51,10/21/2015 4:12,Web
6303,123,8/27/2015 2:17,Web
6304,330,9/8/2015 1:16,Android
6305,87,11/10/2015 20:04,Web
6306,268,10/27/2015 17:42,Web
6307,486,8/24/2015 7:52,Android
6308,228,10/7/2015 1:55,Web
6309,392,10/24/2015 11:48,Android
6310,188,8/21/2015 9:14,Web
6311,153,9/14/2015 3:54,Web
6312,143,8/31/2015 11:09,Android
6313,449,9/10/2015 1:06,iOS
6314,458,11/21/2015 7:26,Web
6315,255,10/1/2015 14:01,Android
6316,139,11/23/2015 2:07,Web
6317,18,10/15/2015 7:35,iOS
6318,338,8/27/2015 10:13,iOS
6319,192,8/10/2015 0:29,Android
6320,283,9/27/2015 0:04,iOS
6321,267,9/14/2015 20:17,iOS
6322,390,11/18/2015 10:15,Web
6323,45,9/26/2015 17:16,Web
6324,367,9/20/2015 1:41,Android
6325,346,9/15/2015 7:44,Android
6326,144,9/9/2015 2:57,iOS
6327,0,10/1/2015 11:43,Android
6328,237,8/14/2015 2:45,Web
6329,399,10/6/2015 11:22,iOS
6330,491,9/11/2015 1:44,iOS
6331,352,11/10/2015 22:27,Android
6332,161,11/14/2015 11:42,iOS
6333,88,11/13/2015 5:17,iOS
6334,487,9/12/2015 13:19,Web
6335,255,8/10/2015 4:08,Android
6336,468,8/9/2015 11:57,iOS
6337,348,10/26/2015 11:11,Android
6338,106,9/20/2015 21:18,Web
6339,72,10/9/2015 23:41,iOS
6340,252,11/5/2015 13:09,iOS
6341,286,8/18/2015 3:47,iOS
6342,170,9/28/2015 1:54,iOS
6343,290,11/12/2015 8:44,Android
6344,236,9/21/2015 17:59,iOS
6345,149,10/31/2015 19:43,Web
6346,261,9/15/2015 3:11,iOS
6347,180,10/15/2015 11:39,iOS
6348,428,11/10/2015 5:16,Web
6349,375,8/19/2015 20:21,Web
6350,308,9/17/2015 3:42,iOS
6351,235,8/30/2015 18:16,Android
6352,349,9/4/2015 20:21,Android
6353,105,9/13/2015 9:47,iOS
6354,304,10/29/2015 10:46,iOS
6355,439,8/28/2015 9:28,Web
6356,390,8/30/2015 14:16,Web
6357,397,8/23/2015 2:16,Android
6358,124,11/2/2015 9:46,Android
6359,16,9/12/2015 9:53,Web
6360,71,8/30/2015 23:49,Android
6361,360,11/14/2015 7:44,Web
6362,476,8/13/2015 20:08,Web
6363,308,8/11/2015 2:52,iOS
6364,240,11/23/2015 5:00,iOS
6365,48,11/27/2015 16:42,Android
6366,493,10/27/2015 0:36,Web
6367,314,8/18/2015 23:47,Web
6368,165,10/2/2015 9:36,iOS
6369,142,9/20/2015 23:05,Web
6370,85,9/15/2015 13:27,Android
6371,35,10/29/2015 9:19,Android
6372,145,9/26/2015 19:32,Web
6373,328,10/15/2015 19:48,Web
6374,79,10/29/2015 23:09,iOS
6375,177,11/18/2015 9:42,Web
6376,412,9/6/2015 3:52,Android
6377,373,9/7/2015 15:21,Android
6378,112,10/2/2015 9:22,Android
6379,491,11/9/2015 19:01,Web
6380,181,8/7/2015 0:33,Web
6381,378,11/9/2015 6:54,Android
6382,111,8/19/2015 16:04,iOS
6383,436,9/6/2015 0:09,iOS
6384,163,8/15/2015 19:55,Web
6385,141,11/3/2015 23:04,iOS
6386,267,9/17/2015 0:56,iOS
6387,19,11/22/2015 2:13,Android
6388,211,11/9/2015 19:05,Android
6389,137,10/6/2015 14:47,iOS
6390,411,10/30/2015 6:25,Android
6391,270,11/16/2015 21:36,Android
6392,494,9/1/2015 2:06,Android
6393,435,10/1/2015 3:37,iOS
6394,60,10/27/2015 20:08,iOS
6395,361,10/3/2015 9:15,iOS
6396,141,10/29/2015 17:59,Android
6397,339,8/6/2015 8:50,iOS
6398,390,8/25/2015 2:17,iOS
6399,268,8/23/2015 9:03,iOS
6400,50,8/13/2015 3:42,Android
6401,15,10/11/2015 16:11,Android
6402,437,11/3/2015 7:52,Android
6403,457,11/14/2015 12:27,Web
6404,31,8/12/2015 1:01,iOS
6405,17,8/17/2015 21:20,Android
6406,127,9/26/2015 20:53,Web
6407,363,10/11/2015 1:14,Web
6408,302,9/7/2015 13:08,iOS
6409,344,10/14/2015 3:31,Web
6410,185,8/22/2015 11:30,Web
6411,30,11/24/2015 12:24,Web
6412,383,10/5/2015 12:41,iOS
6413,189,10/15/2015 1:22,iOS
6414,203,11/12/2015 18:50,Web
6415,467,10/22/2015 11:06,Android
6416,388,9/21/2015 1:48,Android
6417,349,8/13/2015 22:36,iOS
6418,66,10/16/2015 6:14,Web
6419,26,9/24/2015 9:19,Web
6420,274,9/14/2015 15:45,Android
6421,219,8/7/2015 22:24,iOS
6422,342,9/28/2015 19:43,Web
6423,309,10/11/2015 10:09,Web
6424,105,9/29/2015 21:59,Web
6425,491,10/11/2015 11:14,iOS
6426,118,9/27/2015 9:33,iOS
6427,238,10/8/2015 2:07,iOS
6428,288,8/29/2015 6:58,Web
6429,66,9/1/2015 21:58,Android
6430,282,10/20/2015 3:35,Android
6431,306,9/29/2015 18:38,Android
6432,345,8/11/2015 14:41,Web
6433,327,11/3/2015 18:31,Android
6434,343,9/15/2015 16:15,Web
6435,352,10/26/2015 6:28,iOS
6436,98,10/26/2015 12:01,iOS
6437,159,8/25/2015 19:35,Android
6438,383,9/8/2015 3:47,Web
6439,271,9/19/2015 13:06,Web
6440,114,11/12/2015 9:47,iOS
6441,472,8/18/2015 23:06,iOS
6442,149,9/21/2015 16:05,Web
6443,149,9/30/2015 7:29,Web
6444,20,9/26/2015 16:11,Android
6445,168,10/28/2015 16:03,Android
6446,112,8/18/2015 18:39,Android
6447,463,8/29/2015 21:53,Android
6448,255,9/22/2015 17:01,Web
6449,168,10/29/2015 14:42,Web
6450,93,8/16/2015 17:54,Android
6451,227,9/11/2015 3:30,Web
6452,98,10/28/2015 13:16,Android
6453,400,9/16/2015 14:13,Web
6454,13,10/20/2015 15:12,iOS
6455,226,9/9/2015 20:50,iOS
6456,497,10/26/2015 1:09,Android
6457,81,11/5/2015 18:18,Web
6458,175,9/26/2015 6:25,Web
6459,317,8/9/2015 18:12,Web
6460,364,9/4/2015 18:11,Web
6461,374,11/18/2015 9:23,Web
6462,10,9/29/2015 11:11,iOS
6463,175,8/28/2015 4:10,iOS
6464,259,11/2/2015 23:24,Android
6465,458,11/19/2015 12:08,Android
6466,407,9/1/2015 5:30,iOS
6467,64,10/22/2015 21:55,iOS
6468,463,9/3/2015 9:05,iOS
6469,120,8/24/2015 6:21,Web
6470,310,8/8/2015 1:04,Android
6471,48,11/23/2015 23:36,Web
6472,355,10/12/2015 14:46,Android
6473,206,10/3/2015 1:10,Android
6474,104,9/18/2015 1:09,Web
6475,28,10/11/2015 12:43,Web
6476,358,9/25/2015 5:20,Android
6477,437,8/17/2015 0:14,Android
6478,368,9/10/2015 17:01,Web
6479,108,10/13/2015 6:27,iOS
6480,138,10/28/2015 22:38,Web
6481,299,8/4/2015 11:21,Web
6482,212,10/26/2015 22:08,Android
6483,373,10/31/2015 22:55,Android
6484,234,9/23/2015 13:10,iOS
6485,306,9/12/2015 9:58,Web
6486,122,11/3/2015 9:34,Android
6487,113,8/29/2015 8:48,iOS
6488,31,9/5/2015 15:10,Web
6489,476,9/11/2015 8:35,Web
6490,147,11/2/2015 16:47,Web
6491,139,10/7/2015 9:03,Web
6492,443,11/23/2015 1:45,Android
6493,81,10/25/2015 15:33,iOS
6494,455,10/8/2015 7:28,Android
6495,61,8/30/2015 16:47,iOS
6496,429,11/13/2015 10:04,iOS
6497,96,8/30/2015 11:54,Android
6498,457,10/18/2015 15:06,Web
6499,257,9/10/2015 3:27,Android
6500,51,8/20/2015 15:08,iOS
6501,290,10/2/2015 0:33,iOS
6502,8,10/29/2015 20:18,iOS
6503,436,9/19/2015 13:12,iOS
6504,489,11/9/2015 6:19,Web
6505,332,10/31/2015 7:05,Android
6506,279,9/7/2015 2:49,iOS
6507,303,11/14/2015 8:59,iOS
6508,367,8/24/2015 13:47,Android
6509,218,10/2/2015 4:44,Web
6510,148,9/19/2015 19:15,Web
6511,318,8/14/2015 22:01,Web
6512,499,9/11/2015 21:49,iOS
6513,318,8/28/2015 20:30,Web
6514,341,8/20/2015 6:19,iOS
6515,285,11/12/2015 11:36,iOS
6516,299,8/11/2015 6:38,iOS
6517,57,10/2/2015 5:19,iOS
6518,92,11/16/2015 1:03,iOS
6519,399,11/24/2015 16:37,Web
6520,411,10/28/2015 21:02,Android
6521,322,10/25/2015 20:47,Android
6522,333,10/8/2015 14:42,Android
6523,266,10/3/2015 13:31,Web
6524,220,8/7/2015 17:11,Android
6525,370,11/9/2015 19:55,Android
6526,54,11/1/2015 22:35,Android
6527,265,8/10/2015 1:46,iOS
6528,31,11/14/2015 20:36,iOS
6529,408,9/2/2015 14:09,Web
6530,486,10/4/2015 5:37,Android
6531,163,9/14/2015 14:42,iOS
6532,320,8/27/2015 14:56,iOS
6533,360,10/30/2015 16:00,Android
6534,496,10/5/2015 4:18,Android
6535,489,9/19/2015 3:34,Android
6536,465,10/26/2015 13:08,iOS
6537,386,10/19/2015 4:15,Web
6538,439,9/7/2015 8:51,Android
6539,359,8/10/2015 18:04,Android
6540,441,11/4/2015 1:07,Android
6541,449,8/26/2015 22:48,Android
6542,439,9/28/2015 11:45,Android
6543,406,10/7/2015 13:04,Web
6544,167,8/21/2015 3:16,Android
6545,36,10/17/2015 22:11,Android
6546,5,8/7/2015 22:17,Android
6547,240,9/3/2015 16:47,Web
6548,287,9/27/2015 0:10,Android
6549,269,11/19/2015 13:30,Android
6550,262,8/4/2015 5:11,Web
6551,172,10/15/2015 22:59,iOS
6552,79,9/16/2015 2:06,Android
6553,182,10/9/2015 21:17,iOS
6554,400,8/28/2015 23:19,Web
6555,83,11/25/2015 21:40,iOS
6556,398,11/23/2015 0:57,Web
6557,366,11/6/2015 20:02,Android
6558,67,9/25/2015 16:29,Android
6559,383,9/12/2015 10:07,Web
6560,408,10/18/2015 19:32,Android
6561,250,9/20/2015 11:22,iOS
6562,307,11/4/2015 1:37,Android
6563,377,10/4/2015 13:01,iOS
6564,55,9/20/2015 13:25,Web
6565,378,9/8/2015 6:52,iOS
6566,472,10/14/2015 22:45,Android
6567,492,11/22/2015 21:31,Android
6568,285,9/10/2015 23:42,iOS
6569,337,10/15/2015 2:55,iOS
6570,395,11/14/2015 5:23,Android
6571,378,9/8/2015 10:13,Web
6572,354,8/14/2015 21:12,iOS
6573,430,8/17/2015 3:52,iOS
6574,132,11/3/2015 5:45,Android
6575,124,9/5/2015 21:44,Android
6576,190,10/15/2015 14:39,iOS
6577,345,9/15/2015 23:33,iOS
6578,75,10/22/2015 16:31,Android
6579,473,8/10/2015 1:00,Android
6580,232,9/17/2015 22:55,Web
6581,488,10/26/2015 18:51,Web
6582,391,8/14/2015 1:36,iOS
6583,91,8/22/2015 5:52,Android
6584,264,10/13/2015 17:20,Web
6585,295,8/26/2015 13:42,Android
6586,352,11/21/2015 11:16,Web
6587,68,9/24/2015 19:36,Android
6588,312,10/30/2015 17:16,Android
6589,307,9/29/2015 7:02,Web
6590,454,8/31/2015 22:43,Android
6591,488,11/12/2015 4:39,iOS
6592,427,11/10/2015 12:58,Web
6593,5,11/12/2015 1:50,Android
6594,440,10/10/2015 5:51,iOS
6595,433,11/22/2015 13:47,Web
6596,478,9/17/2015 16:14,Android
6597,258,10/20/2015 8:34,Web
6598,419,9/18/2015 19:46,Android
6599,172,9/1/2015 2:33,Android
6600,192,8/18/2015 10:30,Web
6601,471,8/4/2015 22:06,iOS
6602,353,8/14/2015 18:54,Web
6603,435,8/22/2015 19:39,iOS
6604,119,11/2/2015 12:59,Android
6605,497,8/24/2015 18:52,Web
6606,283,8/4/2015 16:51,Web
6607,479,8/31/2015 5:25,Android
6608,181,9/6/2015 1:10,iOS
6609,273,8/27/2015 12:29,iOS
6610,21,11/13/2015 19:05,Android
6611,50,11/25/2015 0:56,iOS
6612,200,10/16/2015 19:11,iOS
6613,195,9/30/2015 10:54,iOS
6614,341,9/4/2015 16:52,Web
6615,207,9/5/2015 9:56,Web
6616,42,10/20/2015 17:06,iOS
6617,373,8/18/2015 0:26,Android
6618,497,8/25/2015 17:28,Android
6619,483,11/25/2015 5:02,Android
6620,376,9/23/2015 5:31,iOS
6621,37,11/25/2015 22:26,iOS
6622,464,8/26/2015 6:29,Android
6623,91,11/1/2015 6:14,Web
6624,405,10/7/2015 5:46,Web
6625,478,9/15/2015 7:44,Web
6626,91,9/4/2015 7:39,iOS
6627,437,8/7/2015 23:21,iOS
6628,56,9/26/2015 13:31,Android
6629,267,10/31/2015 17:32,Web
6630,293,11/17/2015 11:00,Web
6631,371,9/18/2015 18:28,Android
6632,317,10/29/2015 12:30,Android
6633,60,8/22/2015 8:06,Web
6634,465,10/5/2015 2:04,Web
6635,493,8/5/2015 17:21,Android
6636,105,11/1/2015 7:04,iOS
6637,65,11/11/2015 1:34,Web
6638,265,10/4/2015 5:54,Web
6639,328,11/20/2015 11:07,iOS
6640,164,8/28/2015 23:48,Android
6641,292,11/12/2015 11:53,Web
6642,218,10/1/2015 14:36,iOS
6643,266,8/16/2015 8:48,iOS
6644,490,9/22/2015 1:36,iOS
6645,167,11/18/2015 2:31,iOS
6646,161,11/8/2015 19:03,Android
6647,245,10/16/2015 13:18,iOS
6648,392,9/15/2015 8:09,Web
6649,356,11/12/2015 14:03,Web
6650,27,9/26/2015 0:42,iOS
6651,145,10/2/2015 12:30,iOS
6652,235,10/3/2015 4:22,Web
6653,264,10/1/2015 10:23,iOS
6654,172,10/25/2015 19:40,Android
6655,375,11/16/2015 4:02,Android
6656,186,9/30/2015 8:44,iOS
6657,32,8/31/2015 17:48,Web
6658,277,10/19/2015 2:18,iOS
6659,460,11/5/2015 12:21,Web
6660,328,8/16/2015 16:32,Web
6661,211,9/15/2015 14:59,iOS
6662,122,8/11/2015 10:31,Android
6663,405,10/11/2015 18:45,Web
6664,178,10/3/2015 1:54,Android
6665,436,8/11/2015 12:29,Android
6666,108,9/2/2015 2:23,Web
6667,192,11/10/2015 8:08,Android
6668,41,9/23/2015 19:58,iOS
6669,114,11/16/2015 17:27,Web
6670,463,9/26/2015 4:22,Web
6671,239,8/31/2015 6:26,iOS
6672,372,10/16/2015 1:47,Android
6673,80,8/17/2015 6:13,Android
6674,229,9/18/2015 16:32,Web
6675,60,8/31/2015 23:44,Android
6676,71,9/18/2015 8:08,Web
6677,393,10/31/2015 16:14,Android
6678,9,10/16/2015 20:55,iOS
6679,254,8/11/2015 22:55,Web
6680,147,8/24/2015 6:04,Web
6681,209,11/5/2015 10:36,Android
6682,466,8/13/2015 13:38,Android
6683,490,8/23/2015 7:17,Android
6684,278,9/21/2015 4:33,iOS
6685,75,10/6/2015 5:26,iOS
6686,43,10/4/2015 3:35,Web
6687,441,11/26/2015 12:15,Android
6688,46,10/22/2015 0:21,iOS
6689,3,10/30/2015 19:48,iOS
6690,437,8/28/2015 18:10,Web
6691,73,8/28/2015 22:49,iOS
6692,363,10/8/2015 14:34,Web
6693,157,11/11/2015 11:33,Web
6694,32,10/20/2015 12:35,iOS
6695,191,11/6/2015 20:11,iOS
6696,439,8/8/2015 19:37,iOS
6697,197,8/29/2015 16:56,Web
6698,38,11/3/2015 14:21,Web
6699,399,9/4/2015 19:59,Android
6700,375,9/29/2015 4:14,Android
6701,363,9/23/2015 5:43,Web
6702,423,11/9/2015 21:51,Web
6703,312,9/10/2015 12:16,Web
6704,263,8/9/2015 5:20,Web
6705,240,8/7/2015 10:05,iOS
6706,31,10/27/2015 2:56,iOS
